@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE DIAMETER-featuretime NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE cl-featuretime NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE sp-featuretime NUMERIC
@ATTRIBUTE vars-reduced-depth-1 NUMERIC
@ATTRIBUTE vars-reduced-depth-4 NUMERIC
@ATTRIBUTE vars-reduced-depth-16 NUMERIC
@ATTRIBUTE vars-reduced-depth-64 NUMERIC
@ATTRIBUTE vars-reduced-depth-256 NUMERIC
@ATTRIBUTE unit-featuretime NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE lobjois-featuretime NUMERIC

@DATA
./datas/sc2009/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,51064,152039,18463,86170,1.765747712,0.764407566,1.59,0.214262504,0.442354366,0.770725419,0,1,1.416511744,0.000180134,0.775764697,0.000108325,0.003628879,1.246720005,0,0.260763607,0.819902518,0.01,0.000180134,1.673332314,8.12E-05,0.004108158,2.206160404,0.164850921,0.179768171,0,0.733333333,2.370275054,6.97E-05,1.217914535,0,0.001717535,1.868922647,0.514239294,0.000155344,2.146765704,5.80E-05,0.004386677,0.91,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,7.077711056,0.092021923,5,8,0.980676977,20.01,299.75,0.605470314,153,856,384,153,363,219,231,13.46359104,0.440230076,4.385416667,24.36915888,23.54269973,8.223744292,18.91776316,9.593073593,11.71497585,1.92,0.288794714,0.690896171,0,0.868917703,0.510267631,0.013678958,0.487060856,0.133508417,0.263296051,0.060927478,0.809280153,0,0.446973175,0.133992152,0.021770148,0.096490312,0.023144354,0.030829289,1.62,0,0.000108325,0.000487461,0.001895683,0.008449331,0.34,0.195173598,0.719413331,2
./datas/sc2009/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,200440,599015,72795,340394,1.753485816,0.759769561,8.41,0.213855121,0.440043592,0.774183118,0,1,1.39466174,4.56E-05,1.020313511,2.75E-05,0.001785837,1.216102382,0,0.264475872,0.827432328,0.05,4.56E-05,2.390613992,2.06E-05,0.002074067,2.095739057,0.164122861,0.181569719,0,0.848275862,2.261469585,1.78E-05,1.688455468,0,0.000857829,1.760744345,0.519192465,3.95E-05,3.091279182,1.47E-05,0.002238582,13.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,6.47418738,0.078300763,5,7,0.714790404,20.03,109,0,109,109,109,109,109,109,109,3.339449541,0,3.339449541,3.339449541,3.339449541,3.339449541,3.339449541,3.339449541,3.339449541,2.01,0.306742742,0.740095205,0,0.940394186,0.609066852,0.038023677,0.53188015,0.096987069,0.290994524,0.064919725,0.71264421,0,0.47240133,0.130758794,0.024611787,0.101050338,0.029715562,0.03727623,3.05,0,2.75E-05,0.000123635,0.000494539,0.002005632,1.46,0.183453226,0.57546444,2.01
./datas/sc2009/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,23696,70703,6588,35182,2.596842744,1.009635609,0.81,0.187254846,0.48585192,0.734541077,0,1,1.623343625,0.000524021,0.626703994,0.000303582,0.005464481,1.509659557,0,0.301489398,0.742993576,0,0.000524021,1.216004054,0.000198965,0.0051731,2.649861206,0.157040332,0.182446975,0,0.789473684,2.539565399,0.000186035,0.964654271,2.84E-05,0.00227389,2.217823817,0.500852709,0.000476385,1.41452746,0.000142118,0.005855267,0.14,0.001802448,1.252720599,0.000142118,0.048888636,4.675089305,0.132392145,0.931259147,0.001930199,0.621212121,3.166685891,17.98,7.129042053,0.081144997,6,8,0.867483195,14.37,806.0909091,0.158706818,648,1095,945,686,886,700,785,21.13942603,0.594494078,8.859567901,50.98532731,41.89681529,11.9276808,21.07142857,12.50799087,17.09672831,2,0.325870145,0.7093034,6.22E-06,0.984045762,0.607626371,0.028891154,0.488498969,0.129520707,0.295250395,0.052418193,0.891280143,0,0.394387542,0.113429901,0.01527727,0.085989053,0.022717781,0.031915395,0.69,0,0.000151791,0.001214329,0.018518519,0.201730419,0.73,0.192362315,0.760917708,2
./datas/sc2009/APPLICATIONS/bitverif/maxxororand/maxxororand128.cnf,1,365168,1093967,96656,536570,2.778016885,1.038815066,18.92,0.180136795,0.477293165,0.737702115,0,1,1.602775102,3.62E-05,0.970767436,2.07E-05,0.00133463,1.477200538,0,0.293391356,0.748083195,0.08,3.62E-05,2.605400573,1.30E-05,0.00132322,2.243637609,0.143580665,0.181018645,0,0.940298507,2.150842312,1.26E-05,1.908900877,1.86E-06,0.000551652,1.911156999,0.496485081,3.14E-05,2.792263736,9.32E-06,0.001457405,24.13,-1,0,-1,0,-512,-1,0,-1,0,0,20.03,6.89375,0.044700972,6,7,0.338602509,20.02,28,0,28,28,28,28,28,28,28,21.07142857,0,21.07142857,21.07142857,21.07142857,21.07142857,21.07142857,21.07142857,21.07142857,2.02,0.469656704,0.657040137,5.05E-07,1,0.850335496,0.026650433,0.780488379,0.216464344,0.519105851,0.077910868,0.715961303,0,0.475445877,0.159340816,0.005681565,0.119447226,0.025109493,0.074698954,3.69,0,1.03E-05,8.28E-05,0.000362109,0.005328174,2.66,0.150194226,0.498171863,2
./datas/sc2009/APPLICATIONS/bitverif/minand/minand128.cnf,1,53999,159692,5924,63910,8.11529372,1.498701299,4.24,0.092692849,0.645021549,0.518168401,0,1,2.029560215,0.000807884,1.558493616,0.00033761,0.021944632,1.853081708,0,0.375668909,0.496588953,0.02,0.000807884,2.132996651,0.000109529,0.010890315,2.910069666,0.173016699,0.244182458,0,0.955555556,2.388761118,0.000156383,2.157063241,0,0.002065404,2.302792176,0.433296824,0.000848356,1.531209149,7.82E-05,0.008793616,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,7.083870968,0.11395292,5,8,1.132415586,20.01,507.4444444,0.598929884,60,1073,974,127,739,170,555,35.94083659,0.594332669,2.166666667,92.32672112,58.95899348,13.66666667,50.35882353,18.93954248,37.85276074,2.01,0.641680849,0.416253873,3.43E-06,0.99834491,0.854591391,0.145997844,0.826360527,0.517892412,0.791601885,0.085601235,0.864086248,0,0.4734425,0.15883255,0.00148852,0.103470799,0.029515025,0.093129949,2.52,0.000168805,0.00033761,0.001688049,0.00624578,0.02464551,9.13,0.180435744,0.601991745,2
./datas/sc2009/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,16239,48332,5259,26089,2.087849401,0.852581548,0.52,0.20157921,0.499892432,0.722161114,0,1,1.542632407,0.000641674,0.577789336,0.0003803,0.012169614,1.421725546,0,0.290428916,0.771436237,0,0.000641674,1.173151678,0.000268312,0.00689946,2.627863042,0.169627479,0.1884451,0,0.911764706,2.655305852,0.000258517,0.954043736,7.67E-05,0.00352639,2.215421545,0.543025796,0.000586128,1.418334003,0.000191652,0.007589405,0.09,0.002115119,1.163636734,0.000191652,0.059948637,4.520947751,0.139501609,0.863250597,0.001820666,0.712121212,3.18575093,9.2,7.123811335,0.095750473,5,8,1.015932602,7.77,873.375,0.172930365,641,1070,1070,641,1036,856,905,37.88406432,0.167714917,32.7546729,52.27047913,52.27047913,32.7546729,42.8996139,33.21767956,36.12336449,2.02,0.326143898,0.686778045,0.000770217,0.995320194,0.573873423,0.022650872,0.49512538,0.141755228,0.30691937,0.058219104,0.835667898,0,0.409438073,0.129287349,0.019672298,0.093432655,0.022691061,0.033189386,0.56,0,0.00019015,0.001521202,0.005134056,0.048488306,0.55,0.253434102,0.916444599,2
./datas/sc2009/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,249327,746444,76979,397738,2.238896322,0.876722868,11.68,0.19354198,0.495854389,0.719227152,0,1,1.476989369,4.45E-05,0.879236637,2.60E-05,0.003325582,1.385115099,0,0.282872142,0.778801623,0.06,4.45E-05,2.505437385,1.76E-05,0.001780066,2.28662329,0.161938033,0.18718878,0,0.976923077,2.293486481,1.73E-05,1.89642622,2.51E-06,0.000895062,1.975472102,0.536156968,3.97E-05,2.874620368,1.26E-05,0.001915834,14.89,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,6.641552511,0.074323108,5,8,0.690769921,20.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0.335567593,0.714563062,8.93E-05,1,0.604801579,0.067497948,0.567925614,0.098569739,0.307347256,0.064048123,0.700601155,0,0.468123045,0.130079955,0.025273301,0.102139233,0.028206104,0.038174581,3.38,0,1.30E-05,0.000103924,0.00046766,0.001597838,2.39,0.187191196,0.794111822,2
./datas/sc2009/APPLICATIONS/bitverif/minor/minor032.cnf,1,4210,12053,785,5320,4.363057325,1.265601504,0.18,0.147556391,0.628072112,0.567616686,0,1,2.064838237,0.005595517,0.847029492,0.002547771,0.044585987,1.891262797,0,0.402631579,0.538909774,0,0.005595517,1.085519229,0.001315789,0.032330827,3.48991608,0.257248202,0.218570055,0,0.733333333,3.351927184,0.001281787,1.108337186,0,0.006766917,2.491269556,0.466729323,0.006511182,0.770478546,0.001315789,0.02518797,0,0.01889338,0.99063573,0.00093985,0.140789474,5.31344894,0.069037747,0.976661341,0.002777778,0.490909091,2.687223224,6.33,5.769132653,0.089112772,5,7,0.751658837,0.26,2137.5,0.178969179,1746,2850,2850,1746,2345,1822,2192,30.49106044,0.178517356,22.14438503,38.88210526,38.88210526,22.14438503,35.4794708,27.80351262,30.50916844,1.23,0.528604844,0.526654937,0.000269058,0.968698387,0.866731022,0.095042419,0.773333848,0.290999776,0.589251029,0.090005512,0.936968569,3.00E-09,0.453318649,0.216373743,0.00079326,0.132457187,0.018142728,0.075358833,0.22,0,0.001273885,0.010191083,0.043312102,0.105732484,0.16,0.313256905,0.818127521,2
./datas/sc2009/APPLICATIONS/bitverif/minor/minor064.cnf,1,14578,42581,1957,17622,6.449156873,1.416354557,0.71,0.111054364,0.643959124,0.527583083,0,1,2.058944951,0.002388024,1.134089163,0.001021972,0.034236076,1.890061787,0,0.383781637,0.506923164,0,0.002388024,1.518812321,0.000453978,0.019634548,3.306070892,0.221037235,0.237987764,0,0.85915493,2.882469473,0.00048283,1.571480998,0,0.003858813,2.486045481,0.441550335,0.002605444,1.068923822,0.000397231,0.015548746,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,6.639570552,0.121689627,5,8,1.143173696,2.28,1086.117647,0.173453283,805,1499,1316,829,1205,934,1105,33.37683162,0.281504372,22.12545235,61.24240122,48.22864769,22.83229814,36.4101069,26.42443439,33.17211474,2,0.599326293,0.46025843,0.000726809,0.992658208,0.88230348,0.17097135,0.853530967,0.336075874,0.701933928,0.08624924,0.980907203,0,0.472469289,0.227621741,0.000156362,0.102957697,0.01290643,0.079051709,1.06,0,0.000510986,0.00408789,0.017884517,0.078180889,1.16,0.192758531,0.647350174,2
./datas/sc2009/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,54258,160469,5505,63354,8.85613079,1.532894529,4.25,0.086892698,0.651168443,0.499827083,0,1,2.036442929,0.000880341,1.544661769,0.000363306,0.023614896,1.876561441,0,0.361476781,0.488745778,0.01,0.000880341,2.066672841,0.000126275,0.011049026,2.758343768,0.160650076,0.243205188,0,0.9375,2.008812474,0.000161043,2.227891671,0,0.002083531,2.177218625,0.415964264,0.000923657,1.493526602,7.89E-05,0.00887079,0.12,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,7.563748531,0.159158938,5,9,1.396675913,20.01,356.3043478,0.574802301,49,982,604,154,464,202,317,21.43914519,0.500354332,4.116883117,46.94419643,32.21505376,8.454545455,30.59772727,11.59183674,24.30962963,1.87,0.622118927,0.474450446,0.000245009,0.992845639,0.857658534,0.091306101,0.828377993,0.438003511,0.814273657,0.094785108,0.810667526,0,0.471390177,0.203206212,0.000148346,0.103956446,0.030269237,0.099130755,2.45,0.000181653,0.000363306,0.00181653,0.006721163,0.026521344,5.1,0.112888552,0.293389874,2
./datas/sc2009/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,10794,31997,1871,13910,4.769107429,1.300287563,0.4,0.134507549,0.614380047,0.586425904,0,1,1.968870816,0.002158412,0.739252235,0.001068947,0.03474078,1.781651794,0,0.415672178,0.571531272,0.01,0.002158412,1.092402677,0.000503235,0.012365205,3.5090697,0.235546105,0.246704093,0,0.885714286,3.13675506,0.000567979,0.996753854,7.19E-05,0.004672897,2.6730685,0.490007189,0.002491315,0.839800883,0.000359454,0.009417685,0.01,0.006567556,0.911742587,0.000359454,0.085909418,5.185251696,0.065612581,1.276356036,0.001767398,0.628205128,2.601973456,11.76,6.363101604,0.084954649,5,8,0.797572387,1.49,1562.7,0.327484177,812,2402,2402,857,1847,1173,1592,61.56870668,0.25996706,22.89148191,83.92464613,83.92464613,52.21653879,75.36428065,57.17857143,61.48132106,1.99,0.555727044,0.487179847,0.006664292,0.999442813,0.874704691,0.156504351,0.805365148,0.309479135,0.606449926,0.051855339,1.112993796,0,0.440415944,0.108541081,0.00098114,0.079933536,0.009369601,0.035664815,0.51,0,0.000534474,0.004275788,0.015499733,0.020309995,0.21,0.294145246,0.8295479,2
./datas/sc2009/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,40042,119357,4857,48581,7.244183652,1.456865853,1.83,0.099977357,0.637798728,0.535157663,0,1,1.995718527,0.000885188,0.889428502,0.000411777,0.026559605,1.810060585,0,0.392190362,0.522817562,0.01,0.000885188,1.492691126,0.000144089,0.007122126,3.308075063,0.198105362,0.263437513,0,0.925925926,2.672844404,0.000202367,1.446252786,2.06E-05,0.002655359,2.647578002,0.456742348,0.000930903,1.056336153,0.000102921,0.005310718,0.09,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,7.153830313,0.10070011,5,9,1.084699903,19.67,568.8823529,0.351017502,91,906,880,404,661,446,528,60.32309114,0.593864425,4.67032967,115.6357759,108.5767327,15.75037822,93.72911695,22.58850575,69.4415011,2.01,0.634284162,0.424350526,0.001579185,1,0.882698133,0.179990847,0.861244908,0.454334225,0.719462052,0.052470618,0.965885648,0,0.448648216,0.094894479,0.000226322,0.085819769,0.00687409,0.043489626,2.28,0,0.000205888,0.001647107,0.007000206,0.026559605,2.58,0.201560858,0.418833742,2
./datas/sc2009/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,153834,459965,13881,179278,10.08234277,1.565652227,13.34,0.077427236,0.650563482,0.502150863,0,1,2.000102837,0.000322859,1.166497966,0.000144082,0.018514516,1.819030195,0,0.371880543,0.489909526,0.03,0.000322859,1.997399601,3.90E-05,0.00390455,2.743009802,0.147008912,0.255322562,0,0.969465649,1.971929807,6.63E-05,2.036056664,5.58E-06,0.001433528,2.296203203,0.429812916,0.000339035,1.487131423,2.79E-05,0.002872634,0.63,-1,0,-1,0,-512,-1,0,-1,0,0,20.03,6.425488181,0.084058239,5,7,0.785513906,20.02,186.5833333,0.730581095,32,416,393,37,338,54,156,14.00798496,0.802224977,4.459459459,38.54230769,29.96394231,4.808,24.10305344,4.925925926,9.592875318,2.01,0.730094121,0.306474305,0.000714002,1,0.853552673,0.296789888,0.836423177,0.760824508,0.822440339,0.067662246,0.729711236,0,0.464163509,0.103403571,0.000216697,0.101497239,0.007154277,0.093481996,2.92,0,7.20E-05,0.000576327,0.002521432,0.009653483,12.79,0.12743682,0.311961803,2
./datas/sc2009/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,4656,13871,2564,10390,0.815912637,0.335033686,0.12,0.246775746,0.364876484,0.848012241,0,1,1.212571507,0.001096098,0.294108465,0.000780031,0.007800312,0.999826481,0,0.339942252,0.868912416,0,0.001096098,0.504208429,0.000769971,0.009913378,1.864102948,0.092659421,0.073269791,0,0.636363636,1.881541939,0.000484986,0.759070624,9.62E-05,0.003849856,1.682708655,0.52560154,0.000812689,0.584780556,0.000481232,0.007892204,0.02,0.001589557,0.761686895,0.000577478,0.011164581,3.076575035,0.164226359,0.44533854,0.017388742,0.615384615,3.011390702,0.19,7.962543894,0.073939952,6,9,0.874008891,1.17,447,0.314727636,276,713,656,279,613,334,391,37.62993909,0.1789291,24.42966752,46.05988024,45.9887798,26.77185501,41.70289855,33.4192,39.99805068,1.96,0.184506375,0.783528017,0,0.783433488,0.390883714,0.049165241,0.32093549,0.079441386,0.106185377,0.034564181,0.740542707,0,0.279169293,0.04882485,0.011409103,0.047764593,0.020842607,0.025255535,0.11,0,0.000390016,0.004290172,0.946567863,0.946567863,0.07,0.187672832,0.592903102,2
./datas/sc2009/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,18792,56183,10688,42760,0.758233533,0.313914874,0.42,0.249953227,0.356335564,0.829145488,0,1,1.145086608,0.000259265,0.280540977,0.000187126,0.003368263,0.933745469,0,0.337675398,0.901239476,0.01,0.000259265,0.692635008,0.000187091,0.004653882,1.637543058,0.096262186,0.066911062,0,0.636363636,1.67631071,0.000117019,1.0702906,2.34E-05,0.001683817,1.520638572,0.527736202,0.00019295,0.831124577,0.000116932,0.003788587,0.29,0.000452534,1.1093588,0.000140318,0.005706268,2.969015551,0.161500063,0.459965845,0.008230177,0.615384615,2.786451561,1.29,8.006227156,0.078766721,6,10,0.955731199,20.01,590.1818182,0.220714774,412,827,747,428,733,457,566,26.60244115,0.224771629,17.07362785,36.65902141,35.36682243,19.71825877,30.64393939,20.18932039,27.29328622,1.94,0.180568598,0.771188834,0,0.784041134,0.392540439,0.056972831,0.324618642,0.082762361,0.106034847,0.033851076,0.601358923,0,0.279198133,0.04868591,0.015874604,0.048517817,0.020882457,0.025352599,0.42,0,9.36E-05,0.001029192,0.005333084,0.955838323,0.68,0.110708996,0.288617165,2
./datas/sc2009/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,2945,8738,1456,6300,1.022664835,0.386984127,0.05,0.231111111,0.3592695,0.856455493,0,1,1.259559788,0.001954801,0.284540273,0.001373626,0.012362637,1.045317841,0,0.334126984,0.84047619,0,0.001954801,0.797665828,0.001269841,0.018730159,1.666491746,0.126442144,0.075614669,0,0.5,1.942601111,0.000840856,0.962327204,0.00047619,0.010793651,1.629301749,0.505079365,0.001515786,0.978010552,0.000793651,0.015396825,0.01,0.003955656,0.935991801,0.000952381,0.033492063,3.289485266,0.145898566,0.599923648,0.01524864,0.479166667,2.959708012,0.27,6.162199313,0.077016694,4,7,0.680428728,0.34,1884,0.261367744,1136,2604,2604,1136,2242,1401,2004,49.42743701,0.340091729,31.75345622,82.19770475,82.19770475,31.75345622,56.793005,36.52376761,49.27074041,1.95,0.223470543,0.828129141,0,0.837527744,0.516180438,0.019478822,0.327722615,0.082622974,0.21526471,0.03571867,0.673137601,0,0.190971482,0.048412353,0.01791062,0.047089921,0.019416257,0.028210633,0.06,0,0,0,0.520604396,0.520604396,0.03,0.209084695,0.854797243,2
./datas/sc2009/APPLICATIONS/bitverif/smulo/smulo128.cnf,1,188473,564650,97638,423113,0.930324259,0.334513475,5.6,0.23076105,0.344870723,0.836830901,0,1,1.169759071,2.88E-05,0.272235119,2.05E-05,0.001321207,0.979851937,0,0.327858043,0.862426822,0.06,2.88E-05,2.316510101,1.89E-05,0.002396523,1.367942549,0.139954699,0.06226148,0,0.939849624,1.57924229,1.24E-05,2.701427852,4.73E-06,0.001484237,1.407951927,0.500608584,2.25E-05,2.902824665,1.18E-05,0.00201601,24.7,-1,0,-1,0,-512,-1,0,-1,0,0,20.03,5.390625,0.112571789,4,7,0.812059731,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0.211280327,0.794036509,0,0.999874005,0.515454185,0.01287948,0.31720602,0.07996175,0.216318274,0.0339647,0.466780763,0,0.22597132,0.047029196,0.018409542,0.046956251,0.019483499,0.03070912,3.33,2.05E-05,2.05E-05,2.05E-05,2.05E-05,0.325416334,39.98,0.029518977,0.051173482,2.11
./datas/sc2009/APPLICATIONS/c32sat/post-c32s-col400-16.cnf,1,286329,839692,71485,300018,3.005441701,1.798805405,6.91,0.238269037,0.491060751,0.805800014,0,1,1.261613156,4.07E-05,0.786066658,2.80E-05,0.000461635,1.0480158,0,0.400655961,0.840142925,0.05,4.07E-05,0.631739581,2.67E-05,0.000306648,2.223987129,0.105233149,0.105829565,0,0.828571429,2.067426032,1.92E-05,0.669958489,6.67E-06,0.000183322,1.921245402,0.574748848,4.30E-05,0.938298201,1.67E-05,0.000249985,12.55,6.64E-05,0.798224917,2.00E-05,0.000479971,3.267351194,0.254349359,0.427061577,0.034035088,0.607142857,3.4794074,7.75,373.7791798,0.045907561,344,403,4.091010251,20.02,639,0.569640063,275,1003,1003,275,1003,275,1003,38.7544095,0.151768078,32.87272727,44.63609173,44.63609173,32.87272727,44.63609173,32.87272727,44.63609173,1.95,0.414012982,0.692464446,4.31E-06,0.968436158,0.769478251,0.072399534,0.699710386,0.104933031,0.491715348,0.041695728,0.756848744,2.00E-09,0.231664077,0.087650676,0.007869738,0.061074735,0.020507607,0.029002545,2.83,0,0,0,0.004868154,0.004868154,0.08,0.022980218,0.191757241,2
./datas/sc2009/APPLICATIONS/c32sat/post-c32s-gcdm16-22.cnf,1,129652,386749,14271,98894,8.084997547,2.910742816,4.39,0.144306025,0.396352933,0.589490362,0,1,1.549894444,0.000262274,0.545288577,0.000140144,0.004554691,1.199209845,0,0.074190547,0.543349445,0.02,0.000262274,1.272793074,7.08E-05,0.00220438,2.69405517,0.060983727,0.105185045,0,0.940298507,1.645494142,8.28E-05,1.007332267,3.03E-05,0.000819059,1.901875881,0.397627763,0.000172789,1.270489752,4.04E-05,0.00137521,0.55,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,22.31652361,0.121997477,14,25,2.006619811,20.01,1005,0.414109701,93,1537,1537,93,1239,923,1030,30.94648384,0.417603145,14.14301192,52.44117647,52.44117647,14.14301192,43.55631068,16.15053763,30.64245359,2.01,0.196784973,1.343153637,1.80E-06,0.984462859,0.707932359,0.006781015,0.224892255,0.019967593,0.063471947,0.037010696,0.700435997,0,0.259983807,0.084002619,0.015138167,0.040269847,0.021562966,0.032632172,1.95,0,0,0,0.015205662,0.042183449,3.23,0.07630273,0.710975731,2
